date,state,number
2013-05-01,"RIO GRANDE DO NORTE",2
2013-06-01,"RIO GRANDE DO NORTE",1
2013-07-01,"RIO GRANDE DO NORTE",0
2013-08-01,"RIO GRANDE DO NORTE",2
2013-09-01,"RIO GRANDE DO NORTE",7
2013-10-01,"RIO GRANDE DO NORTE",71
2013-11-01,"RIO GRANDE DO NORTE",77
2013-12-01,"RIO GRANDE DO NORTE",46
2013-01-01,"RIO GRANDE DO SUL",22
2013-02-01,"RIO GRANDE DO SUL",43
2013-03-01,"RIO GRANDE DO SUL",44
2013-04-01,"RIO GRANDE DO SUL",47
2013-05-01,"RIO GRANDE DO SUL",14
2013-06-01,"RIO GRANDE DO SUL",10
2013-07-01,"RIO GRANDE DO SUL",42
2013-08-01,"RIO GRANDE DO SUL",156
2013-09-01,"RIO GRANDE DO SUL",290
2013-10-01,"RIO GRANDE DO SUL",104
2013-11-01,"RIO GRANDE DO SUL",110
2013-12-01,"RIO GRANDE DO SUL",62
2013-01-01,"RONDÔNIA",7
2013-02-01,"RONDÔNIA",8
2013-03-01,"RONDÔNIA",23
2013-04-01,"RONDÔNIA",9
2013-05-01,"RONDÔNIA",9
2013-06-01,"RONDÔNIA",22
2013-07-01,"RONDÔNIA",117
2013-08-01,"RONDÔNIA",885
2013-09-01,"RONDÔNIA",1776
2013-10-01,"RONDÔNIA",555
2013-11-01,"RONDÔNIA",108
2013-12-01,"RONDÔNIA",143
2013-01-01,"RORAIMA",397
2013-02-01,"RORAIMA",62
2013-03-01,"RORAIMA",179
2013-04-01,"RORAIMA",87
2013-05-01,"RORAIMA",4
2013-06-01,"RORAIMA",6
2013-07-01,"RORAIMA",4
2013-08-01,"RORAIMA",3
2013-09-01,"RORAIMA",18
2013-10-01,"RORAIMA",63
2013-11-01,"RORAIMA",106
2013-12-01,"RORAIMA",65
2013-01-01,"SANTA CATARINA",18
2013-02-01,"SANTA CATARINA",12
2013-03-01,"SANTA CATARINA",14
2013-04-01,"SANTA CATARINA",46
2013-05-01,"SANTA CATARINA",52
2013-06-01,"SANTA CATARINA",31
2013-07-01,"SANTA CATARINA",69
2013-08-01,"SANTA CATARINA",236
2013-09-01,"SANTA CATARINA",303
2013-10-01,"SANTA CATARINA",107
2013-11-01,"SANTA CATARINA",84
2013-12-01,"SANTA CATARINA",74
2013-01-01,"SERGIPE",34
2013-02-01,"SERGIPE",47
2013-03-01,"SERGIPE",67
2013-04-01,"SERGIPE",15
2013-05-01,"SERGIPE",1
2013-06-01,"SERGIPE",1
2013-07-01,"SERGIPE",0
2013-08-01,"SERGIPE",0
2013-09-01,"SERGIPE",1
2013-10-01,"SERGIPE",3
2013-11-01,"SERGIPE",7
2013-12-01,"SERGIPE",9
2013-01-01,"SÃO PAULO",36
2013-02-01,"SÃO PAULO",100
2013-03-01,"SÃO PAULO",57
2013-04-01,"SÃO PAULO",103
2013-05-01,"SÃO PAULO",118
2013-06-01,"SÃO PAULO",47
2013-07-01,"SÃO PAULO",181
2013-08-01,"SÃO PAULO",497
2013-09-01,"SÃO PAULO",560
2013-10-01,"SÃO PAULO",127
2013-11-01,"SÃO PAULO",120
2013-12-01,"SÃO PAULO",109
2013-01-01,"TOCANTINS",50
2013-02-01,"TOCANTINS",37
2013-03-01,"TOCANTINS",60
2013-04-01,"TOCANTINS",130
2013-05-01,"TOCANTINS",373
2013-06-01,"TOCANTINS",873
2013-07-01,"TOCANTINS",1393
2013-08-01,"TOCANTINS",1810
2013-09-01,"TOCANTINS",2445
2013-10-01,"TOCANTINS",2155
2013-11-01,"TOCANTINS",345
2013-12-01,"TOCANTINS",85
2014-01-01,"ACRE",0
2014-02-01,"ACRE",0
2014-03-01,"ACRE",1
2014-04-01,"ACRE",7
2014-05-01,"ACRE",1
2014-06-01,"ACRE",17
2014-07-01,"ACRE",60
2014-08-01,"ACRE",1100
2014-09-01,"ACRE",2175
2014-10-01,"ACRE",406
2014-11-01,"ACRE",56
2014-12-01,"ACRE",6
2014-01-01,"ALAGOAS",54
2014-02-01,"ALAGOAS",29
2014-03-01,"ALAGOAS",28
2014-04-01,"ALAGOAS",16
2014-05-01,"ALAGOAS",1
2014-06-01,"ALAGOAS",2
2014-07-01,"ALAGOAS",1
2014-08-01,"ALAGOAS",3
2014-09-01,"ALAGOAS",11
2014-10-01,"ALAGOAS",7
2014-11-01,"ALAGOAS",14
2014-12-01,"ALAGOAS",24
2014-01-01,"AMAPÁ",10
2014-02-01,"AMAPÁ",2
2014-03-01,"AMAPÁ",1
2014-04-01,"AMAPÁ",0
2014-05-01,"AMAPÁ",0
2014-06-01,"AMAPÁ",0
2014-07-01,"AMAPÁ",4
2014-08-01,"AMAPÁ",18
2014-09-01,"AMAPÁ",137
2014-10-01,"AMAPÁ",480
2014-11-01,"AMAPÁ",484
2014-12-01,"AMAPÁ",354
2014-01-01,"AMAZONAS",46
2014-02-01,"AMAZONAS",49
2014-03-01,"AMAZONAS",50
2014-04-01,"AMAZONAS",25
2014-05-01,"AMAZONAS",12
2014-06-01,"AMAZONAS",74
2014-07-01,"AMAZONAS",202
2014-08-01,"AMAZONAS",3852
2014-09-01,"AMAZONAS",3057
2014-10-01,"AMAZONAS",952
2014-11-01,"AMAZONAS",676
2014-12-01,"AMAZONAS",293
2014-01-01,"BAHIA",132
2014-02-01,"BAHIA",107
2014-03-01,"BAHIA",148
2014-04-01,"BAHIA",183
2014-05-01,"BAHIA",224
2014-06-01,"BAHIA",243
2014-07-01,"BAHIA",249
2014-08-01,"BAHIA",674
2014-09-01,"BAHIA",2604
2014-10-01,"BAHIA",2763
2014-11-01,"BAHIA",348
2014-12-01,"BAHIA",144
2014-01-01,"CEARÁ",115
2014-02-01,"CEARÁ",18
2014-03-01,"CEARÁ",6
2014-04-01,"CEARÁ",4
2014-05-01,"CEARÁ",4
2014-06-01,"CEARÁ",19
2014-07-01,"CEARÁ",47
2014-08-01,"CEARÁ",155
2014-09-01,"CEARÁ",155
2014-10-01,"CEARÁ",517
2014-11-01,"CEARÁ",829
2014-12-01,"CEARÁ",643
2014-01-01,"DISTRITO FEDERAL",0
2014-02-01,"DISTRITO FEDERAL",1
2014-03-01,"DISTRITO FEDERAL",1
2014-04-01,"DISTRITO FEDERAL",2
2014-05-01,"DISTRITO FEDERAL",9
2014-06-01,"DISTRITO FEDERAL",6
2014-07-01,"DISTRITO FEDERAL",27
2014-08-01,"DISTRITO FEDERAL",99
2014-09-01,"DISTRITO FEDERAL",72
2014-10-01,"DISTRITO FEDERAL",34
2014-11-01,"DISTRITO FEDERAL",0
2014-12-01,"DISTRITO FEDERAL",0
2014-01-01,"ESPÍRITO SANTO",11
2014-02-01,"ESPÍRITO SANTO",17
2014-03-01,"ESPÍRITO SANTO",15
2014-04-01,"ESPÍRITO SANTO",15
2014-05-01,"ESPÍRITO SANTO",18
2014-06-01,"ESPÍRITO SANTO",9
2014-07-01,"ESPÍRITO SANTO",17
2014-08-01,"ESPÍRITO SANTO",47
2014-09-01,"ESPÍRITO SANTO",61
2014-10-01,"ESPÍRITO SANTO",89
2014-11-01,"ESPÍRITO SANTO",20
2014-12-01,"ESPÍRITO SANTO",28
2014-01-01,"GOIÁS",80
2014-02-01,"GOIÁS",44
2014-03-01,"GOIÁS",80
2014-04-01,"GOIÁS",138
2014-05-01,"GOIÁS",210
2014-06-01,"GOIÁS",318
2014-07-01,"GOIÁS",446
2014-08-01,"GOIÁS",1255
2014-09-01,"GOIÁS",1687
2014-10-01,"GOIÁS",1947
2014-11-01,"GOIÁS",181
2014-12-01,"GOIÁS",68
2014-01-01,"MARANHÃO",195
2014-02-01,"MARANHÃO",29
2014-03-01,"MARANHÃO",59
2014-04-01,"MARANHÃO",78
2014-05-01,"MARANHÃO",148
2014-06-01,"MARANHÃO",812
2014-07-01,"MARANHÃO",2068
2014-08-01,"MARANHÃO",5592
2014-09-01,"MARANHÃO",4373
2014-10-01,"MARANHÃO",5812
2014-11-01,"MARANHÃO",3869
2014-12-01,"MARANHÃO",2400
2014-01-01,"MATO GROSSO",197
2014-02-01,"MATO GROSSO",139
2014-03-01,"MATO GROSSO",95
2014-04-01,"MATO GROSSO",129
2014-05-01,"MATO GROSSO",70
2014-06-01,"MATO GROSSO",84
2014-07-01,"MATO GROSSO",193
2014-08-01,"MATO GROSSO",312
2014-09-01,"MATO GROSSO",365
2014-10-01,"MATO GROSSO",581
2014-11-01,"MATO GROSSO",190
2014-12-01,"MATO GROSSO",84
2014-01-01,"MATO GROSSO DO SUL",315
2014-02-01,"MATO GROSSO DO SUL",199
2014-03-01,"MATO GROSSO DO SUL",655
2014-04-01,"MATO GROSSO DO SUL",859
2014-05-01,"MATO GROSSO DO SUL",933
2014-06-01,"MATO GROSSO DO SUL",1795
2014-07-01,"MATO GROSSO DO SUL",2255
2014-08-01,"MATO GROSSO DO SUL",7167
2014-09-01,"MATO GROSSO DO SUL",7081
2014-10-01,"MATO GROSSO DO SUL",5281
2014-11-01,"MATO GROSSO DO SUL",1018
2014-12-01,"MATO GROSSO DO SUL",466
2014-01-01,"MINAS GERAIS",133
2014-02-01,"MINAS GERAIS",157
2014-03-01,"MINAS GERAIS",77
2014-04-01,"MINAS GERAIS",161
2014-05-01,"MINAS GERAIS",224
2014-06-01,"MINAS GERAIS",376
2014-07-01,"MINAS GERAIS",559
2014-08-01,"MINAS GERAIS",1952
2014-09-01,"MINAS GERAIS",3454
2014-10-01,"MINAS GERAIS",4735
2014-11-01,"MINAS GERAIS",398
2014-12-01,"MINAS GERAIS",155
2014-01-01,"PARANÁ",86
2014-02-01,"PARANÁ",52
2014-03-01,"PARANÁ",42
2014-04-01,"PARANÁ",38
2014-05-01,"PARANÁ",109
2014-06-01,"PARANÁ",112
2014-07-01,"PARANÁ",215
2014-08-01,"PARANÁ",646
2014-09-01,"PARANÁ",443
2014-10-01,"PARANÁ",411
2014-11-01,"PARANÁ",68
2014-12-01,"PARANÁ",78
2014-01-01,"PARAÍBA",75
2014-02-01,"PARAÍBA",6
2014-03-01,"PARAÍBA",18
2014-04-01,"PARAÍBA",8
2014-05-01,"PARAÍBA",1
2014-06-01,"PARAÍBA",1
2014-07-01,"PARAÍBA",9
2014-08-01,"PARAÍBA",30
2014-09-01,"PARAÍBA",51
2014-10-01,"PARAÍBA",70
2014-11-01,"PARAÍBA",111
2014-12-01,"PARAÍBA",62
2014-01-01,"PARÁ",251
2014-02-01,"PARÁ",37
2014-03-01,"PARÁ",34
2014-04-01,"PARÁ",27
2014-05-01,"PARÁ",70
2014-06-01,"PARÁ",319
2014-07-01,"PARÁ",825
2014-08-01,"PARÁ",8555
2014-09-01,"PARÁ",6787
2014-10-01,"PARÁ",6448
2014-11-01,"PARÁ",7767
2014-12-01,"PARÁ",4828
2014-01-01,"PERNAMBUCO",99
2014-02-01,"PERNAMBUCO",25
2014-03-01,"PERNAMBUCO",36
2014-04-01,"PERNAMBUCO",10
2014-05-01,"PERNAMBUCO",4
2014-06-01,"PERNAMBUCO",3
2014-07-01,"PERNAMBUCO",11
2014-08-01,"PERNAMBUCO",23
2014-09-01,"PERNAMBUCO",63
2014-10-01,"PERNAMBUCO",174
2014-11-01,"PERNAMBUCO",111
2014-12-01,"PERNAMBUCO",101
2014-01-01,"PIAUÍ",79
2014-02-01,"PIAUÍ",14
2014-03-01,"PIAUÍ",88
2014-04-01,"PIAUÍ",63
2014-05-01,"PIAUÍ",138
2014-06-01,"PIAUÍ",373
2014-07-01,"PIAUÍ",1177
2014-08-01,"PIAUÍ",2265
2014-09-01,"PIAUÍ",2536
2014-10-01,"PIAUÍ",1788
2014-11-01,"PIAUÍ",717
2014-12-01,"PIAUÍ",346
2014-01-01,"RIO DE JANEIRO",35
2014-02-01,"RIO DE JANEIRO",116
2014-03-01,"RIO DE JANEIRO",38
2014-04-01,"RIO DE JANEIRO",25
2014-05-01,"RIO DE JANEIRO",20
2014-06-01,"RIO DE JANEIRO",54
2014-07-01,"RIO DE JANEIRO",62
2014-08-01,"RIO DE JANEIRO",199
2014-09-01,"RIO DE JANEIRO",318
2014-10-01,"RIO DE JANEIRO",500
2014-11-01,"RIO DE JANEIRO",36
2014-12-01,"RIO DE JANEIRO",25
2014-01-01,"RIO GRANDE DO NORTE",34
2014-02-01,"RIO GRANDE DO NORTE",8
2014-03-01,"RIO GRANDE DO NORTE",6
2014-04-01,"RIO GRANDE DO NORTE",2
2014-05-01,"RIO GRANDE DO NORTE",2
2014-06-01,"RIO GRANDE DO NORTE",2
2014-07-01,"RIO GRANDE DO NORTE",2
2014-08-01,"RIO GRANDE DO NORTE",21
2014-09-01,"RIO GRANDE DO NORTE",30
2014-10-01,"RIO GRANDE DO NORTE",75
2014-11-01,"RIO GRANDE DO NORTE",124
2014-12-01,"RIO GRANDE DO NORTE",47
2014-01-01,"RIO GRANDE DO SUL",53
2014-02-01,"RIO GRANDE DO SUL",37
2014-03-01,"RIO GRANDE DO SUL",58
2014-04-01,"RIO GRANDE DO SUL",60
2014-05-01,"RIO GRANDE DO SUL",63
2014-06-01,"RIO GRANDE DO SUL",62
2014-07-01,"RIO GRANDE DO SUL",209
2014-08-01,"RIO GRANDE DO SUL",1168
2014-09-01,"RIO GRANDE DO SUL",224
2014-10-01,"RIO GRANDE DO SUL",110
2014-11-01,"RIO GRANDE DO SUL",68
2014-12-01,"RIO GRANDE DO SUL",31
2014-01-01,"RONDÔNIA",12
2014-02-01,"RONDÔNIA",5
2014-03-01,"RONDÔNIA",13
2014-04-01,"RONDÔNIA",15
2014-05-01,"RONDÔNIA",28
2014-06-01,"RONDÔNIA",92
2014-07-01,"RONDÔNIA",192
2014-08-01,"RONDÔNIA",3038
2014-09-01,"RONDÔNIA",2800
2014-10-01,"RONDÔNIA",1063
2014-11-01,"RONDÔNIA",202
2014-12-01,"RONDÔNIA",144
2014-01-01,"RORAIMA",355
2014-02-01,"RORAIMA",226
2014-03-01,"RORAIMA",494
2014-04-01,"RORAIMA",162
2014-05-01,"RORAIMA",58
2014-06-01,"RORAIMA",4
2014-07-01,"RORAIMA",9
2014-08-01,"RORAIMA",12
2014-09-01,"RORAIMA",67
2014-10-01,"RORAIMA",61
2014-11-01,"RORAIMA",143
2014-12-01,"RORAIMA",277
2014-01-01,"SANTA CATARINA",58
2014-02-01,"SANTA CATARINA",27
2014-03-01,"SANTA CATARINA",15
2014-04-01,"SANTA CATARINA",34
2014-05-01,"SANTA CATARINA",42
2014-06-01,"SANTA CATARINA",3
2014-07-01,"SANTA CATARINA",82
2014-08-01,"SANTA CATARINA",459
2014-09-01,"SANTA CATARINA",208
2014-10-01,"SANTA CATARINA",122
2014-11-01,"SANTA CATARINA",43
2014-12-01,"SANTA CATARINA",45
2014-01-01,"SERGIPE",20
2014-02-01,"SERGIPE",18
2014-03-01,"SERGIPE",33
2014-04-01,"SERGIPE",7
2014-05-01,"SERGIPE",1
2014-06-01,"SERGIPE",0
2014-07-01,"SERGIPE",0
2014-08-01,"SERGIPE",0
2014-09-01,"SERGIPE",4
2014-10-01,"SERGIPE",3
2014-11-01,"SERGIPE",9
2014-12-01,"SERGIPE",9
2014-01-01,"SÃO PAULO",99
2014-02-01,"SÃO PAULO",112
2014-03-01,"SÃO PAULO",75
2014-04-01,"SÃO PAULO",103
2014-05-01,"SÃO PAULO",181
2014-06-01,"SÃO PAULO",331
2014-07-01,"SÃO PAULO",476
2014-08-01,"SÃO PAULO",1458
2014-09-01,"SÃO PAULO",882
2014-10-01,"SÃO PAULO",887
2014-11-01,"SÃO PAULO",56
2014-12-01,"SÃO PAULO",57
2014-01-01,"TOCANTINS",89
2014-02-01,"TOCANTINS",73
2014-03-01,"TOCANTINS",58
2014-04-01,"TOCANTINS",187
2014-05-01,"TOCANTINS",618
2014-06-01,"TOCANTINS",1372
2014-07-01,"TOCANTINS",1404
2014-08-01,"TOCANTINS",2917
2014-09-01,"TOCANTINS",3520
2014-10-01,"TOCANTINS",4
2014-11-01,"TOCANTINS",451
2014-12-01,"TOCANTINS",223
2015-01-01,"ACRE",1
2015-02-01,"ACRE",2
2015-03-01,"ACRE",2
2015-04-01,"ACRE",3
2015-05-01,"ACRE",2
2015-06-01,"ACRE",40
2015-07-01,"ACRE",109
2015-08-01,"ACRE",1397
2015-09-01,"ACRE",2928
2015-10-01,"ACRE",905
2015-11-01,"ACRE",115
2015-12-01,"ACRE",8
2015-01-01,"ALAGOAS",81
2015-02-01,"ALAGOAS",46
2015-03-01,"ALAGOAS",32
2015-04-01,"ALAGOAS",63
2015-05-01,"ALAGOAS",18
2015-06-01,"ALAGOAS",2
2015-07-01,"ALAGOAS",0
2015-08-01,"ALAGOAS",3
2015-09-01,"ALAGOAS",7
2015-10-01,"ALAGOAS",40
2015-11-01,"ALAGOAS",162
2015-12-01,"ALAGOAS",136
2015-01-01,"AMAPÁ",14
2015-02-01,"AMAPÁ",1
2015-03-01,"AMAPÁ",2
2015-04-01,"AMAPÁ",0
2015-05-01,"AMAPÁ",0
2015-06-01,"AMAPÁ",3
2015-07-01,"AMAPÁ",5
2015-08-01,"AMAPÁ",40
2015-09-01,"AMAPÁ",192
2015-10-01,"AMAPÁ",827
2015-11-01,"AMAPÁ",1300
2015-12-01,"AMAPÁ",269
2015-01-01,"AMAZONAS",35
2015-02-01,"AMAZONAS",107
2015-03-01,"AMAZONAS",46
2015-04-01,"AMAZONAS",24
2015-05-01,"AMAZONAS",10
2015-06-01,"AMAZONAS",33
2015-07-01,"AMAZONAS",356
2015-08-01,"AMAZONAS",4564
2015-09-01,"AMAZONAS",5882
2015-10-01,"AMAZONAS",2494
2015-11-01,"AMAZONAS",1054
2015-12-01,"AMAZONAS",565
2015-01-01,"BAHIA",256
2015-02-01,"BAHIA",143
2015-03-01,"BAHIA",229
2015-04-01,"BAHIA",190
2015-05-01,"BAHIA",144
2015-06-01,"BAHIA",242
2015-07-01,"BAHIA",306
2015-08-01,"BAHIA",829
2015-09-01,"BAHIA",7956
2015-10-01,"BAHIA",4989
2015-11-01,"BAHIA",1705
2015-12-01,"BAHIA",1408
2015-01-01,"CEARÁ",207
2015-02-01,"CEARÁ",25
2015-03-01,"CEARÁ",20
2015-04-01,"CEARÁ",3
2015-05-01,"CEARÁ",17
2015-06-01,"CEARÁ",22
2015-07-01,"CEARÁ",25
2015-08-01,"CEARÁ",127
2015-09-01,"CEARÁ",214
2015-10-01,"CEARÁ",658
2015-11-01,"CEARÁ",1081
2015-12-01,"CEARÁ",1021
2015-01-01,"DISTRITO FEDERAL",1
2015-02-01,"DISTRITO FEDERAL",0
2015-03-01,"DISTRITO FEDERAL",0
2015-04-01,"DISTRITO FEDERAL",0
2015-05-01,"DISTRITO FEDERAL",2
2015-06-01,"DISTRITO FEDERAL",1
2015-07-01,"DISTRITO FEDERAL",15
2015-08-01,"DISTRITO FEDERAL",53
2015-09-01,"DISTRITO FEDERAL",76
2015-10-01,"DISTRITO FEDERAL",21
2015-11-01,"DISTRITO FEDERAL",3
2015-12-01,"DISTRITO FEDERAL",0
2015-01-01,"ESPÍRITO SANTO",76
2015-02-01,"ESPÍRITO SANTO",60
2015-03-01,"ESPÍRITO SANTO",25
2015-04-01,"ESPÍRITO SANTO",33
2015-05-01,"ESPÍRITO SANTO",17
2015-06-01,"ESPÍRITO SANTO",18
2015-07-01,"ESPÍRITO SANTO",30
2015-08-01,"ESPÍRITO SANTO",35
2015-09-01,"ESPÍRITO SANTO",228
2015-10-01,"ESPÍRITO SANTO",307
2015-11-01,"ESPÍRITO SANTO",141
2015-12-01,"ESPÍRITO SANTO",61
2015-01-01,"GOIÁS",118
2015-02-01,"GOIÁS",53
2015-03-01,"GOIÁS",76
2015-04-01,"GOIÁS",89
2015-05-01,"GOIÁS",129
2015-06-01,"GOIÁS",277
2015-07-01,"GOIÁS",347
2015-08-01,"GOIÁS",943
2015-09-01,"GOIÁS",2296
2015-10-01,"GOIÁS",1807
2015-11-01,"GOIÁS",547
2015-12-01,"GOIÁS",179
2015-01-01,"MARANHÃO",494
2015-02-01,"MARANHÃO",95
2015-03-01,"MARANHÃO",53
2015-04-01,"MARANHÃO",119
2015-05-01,"MARANHÃO",194
2015-06-01,"MARANHÃO",887
2015-07-01,"MARANHÃO",1642
2015-08-01,"MARANHÃO",5428
2015-09-01,"MARANHÃO",6423
2015-10-01,"MARANHÃO",6746
2015-11-01,"MARANHÃO",4350
2015-12-01,"MARANHÃO",3706
2015-01-01,"MATO GROSSO",226
2015-02-01,"MATO GROSSO",148
2015-03-01,"MATO GROSSO",190
2015-04-01,"MATO GROSSO",65
2015-05-01,"MATO GROSSO",58
2015-06-01,"MATO GROSSO",299
2015-07-01,"MATO GROSSO",371
2015-08-01,"MATO GROSSO",1293
2015-09-01,"MATO GROSSO",1482
2015-10-01,"MATO GROSSO",507
2015-11-01,"MATO GROSSO",276
2015-12-01,"MATO GROSSO",394
2015-01-01,"MATO GROSSO DO SUL",960
2015-02-01,"MATO GROSSO DO SUL",542
2015-03-01,"MATO GROSSO DO SUL",705
2015-04-01,"MATO GROSSO DO SUL",947
2015-05-01,"MATO GROSSO DO SUL",541
2015-06-01,"MATO GROSSO DO SUL",1402
2015-07-01,"MATO GROSSO DO SUL",1533
2015-08-01,"MATO GROSSO DO SUL",5112
2015-09-01,"MATO GROSSO DO SUL",11068
2015-10-01,"MATO GROSSO DO SUL",6490
2015-11-01,"MATO GROSSO DO SUL",1930
2015-12-01,"MATO GROSSO DO SUL",1777
2015-01-01,"MINAS GERAIS",147
2015-02-01,"MINAS GERAIS",84
2015-03-01,"MINAS GERAIS",80
2015-04-01,"MINAS GERAIS",109
2015-05-01,"MINAS GERAIS",114
2015-06-01,"MINAS GERAIS",200
2015-07-01,"MINAS GERAIS",288
2015-08-01,"MINAS GERAIS",1059
2015-09-01,"MINAS GERAIS",3088
2015-10-01,"MINAS GERAIS",3708
2015-11-01,"MINAS GERAIS",1453
2015-12-01,"MINAS GERAIS",295
2015-01-01,"PARANÁ",120
2015-02-01,"PARANÁ",58
2015-03-01,"PARANÁ",55
2015-04-01,"PARANÁ",83
2015-05-01,"PARANÁ",77
2015-06-01,"PARANÁ",201
2015-07-01,"PARANÁ",137
2015-08-01,"PARANÁ",651
2015-09-01,"PARANÁ",599
2015-10-01,"PARANÁ",158
2015-11-01,"PARANÁ",18
2015-12-01,"PARANÁ",30
2015-01-01,"PARAÍBA",42
2015-02-01,"PARAÍBA",15
2015-03-01,"PARAÍBA",7
2015-04-01,"PARAÍBA",11
2015-05-01,"PARAÍBA",6
2015-06-01,"PARAÍBA",0
2015-07-01,"PARAÍBA",3
2015-08-01,"PARAÍBA",5
2015-09-01,"PARAÍBA",48
2015-10-01,"PARAÍBA",121
2015-11-01,"PARAÍBA",206
2015-12-01,"PARAÍBA",122
2015-01-01,"PARÁ",725
2015-02-01,"PARÁ",108
2015-03-01,"PARÁ",61
2015-04-01,"PARÁ",27
2015-05-01,"PARÁ",95
2015-06-01,"PARÁ",265
2015-07-01,"PARÁ",906
2015-08-01,"PARÁ",7913
2015-09-01,"PARÁ",11068
2015-10-01,"PARÁ",7781
2015-11-01,"PARÁ",9643
2015-12-01,"PARÁ",6610
2015-01-01,"PERNAMBUCO",109
2015-02-01,"PERNAMBUCO",55
2015-03-01,"PERNAMBUCO",33
2015-04-01,"PERNAMBUCO",30
2015-05-01,"PERNAMBUCO",17
2015-06-01,"PERNAMBUCO",3
2015-07-01,"PERNAMBUCO",13
2015-08-01,"PERNAMBUCO",21
2015-09-01,"PERNAMBUCO",116
2015-10-01,"PERNAMBUCO",194
2015-11-01,"PERNAMBUCO",315
2015-12-01,"PERNAMBUCO",176
2015-01-01,"PIAUÍ",92
2015-02-01,"PIAUÍ",38
2015-03-01,"PIAUÍ",35
2015-04-01,"PIAUÍ",50
2015-05-01,"PIAUÍ",66
2015-06-01,"PIAUÍ",283
2015-07-01,"PIAUÍ",690
2015-08-01,"PIAUÍ",2057
2015-09-01,"PIAUÍ",5828
2015-10-01,"PIAUÍ",4068
2015-11-01,"PIAUÍ",897
2015-12-01,"PIAUÍ",626
2015-01-01,"RIO DE JANEIRO",97
2015-02-01,"RIO DE JANEIRO",36
2015-03-01,"RIO DE JANEIRO",23
2015-04-01,"RIO DE JANEIRO",24
2015-05-01,"RIO DE JANEIRO",21
2015-06-01,"RIO DE JANEIRO",33
2015-07-01,"RIO DE JANEIRO",74
2015-08-01,"RIO DE JANEIRO",158
2015-09-01,"RIO DE JANEIRO",85
2015-10-01,"RIO DE JANEIRO",96
2015-11-01,"RIO DE JANEIRO",6
2015-12-01,"RIO DE JANEIRO",11
2015-01-01,"RIO GRANDE DO NORTE",45
2015-02-01,"RIO GRANDE DO NORTE",15
2015-03-01,"RIO GRANDE DO NORTE",3
2015-04-01,"RIO GRANDE DO NORTE",4
2015-05-01,"RIO GRANDE DO NORTE",4
2015-06-01,"RIO GRANDE DO NORTE",5
2015-07-01,"RIO GRANDE DO NORTE",3
2015-08-01,"RIO GRANDE DO NORTE",16
2015-09-01,"RIO GRANDE DO NORTE",36
2015-10-01,"RIO GRANDE DO NORTE",129
2015-11-01,"RIO GRANDE DO NORTE",105
2015-12-01,"RIO GRANDE DO NORTE",74
2015-01-01,"RIO GRANDE DO SUL",51
2015-02-01,"RIO GRANDE DO SUL",41
2015-03-01,"RIO GRANDE DO SUL",108
2015-04-01,"RIO GRANDE DO SUL",175
2015-05-01,"RIO GRANDE DO SUL",169
2015-06-01,"RIO GRANDE DO SUL",68
2015-07-01,"RIO GRANDE DO SUL",60
2015-08-01,"RIO GRANDE DO SUL",414
2015-09-01,"RIO GRANDE DO SUL",222
2015-10-01,"RIO GRANDE DO SUL",70
2015-11-01,"RIO GRANDE DO SUL",30
2015-12-01,"RIO GRANDE DO SUL",42
2015-01-01,"RONDÔNIA",30
2015-02-01,"RONDÔNIA",22
2015-03-01,"RONDÔNIA",15
2015-04-01,"RONDÔNIA",15
2015-05-01,"RONDÔNIA",13
2015-06-01,"RONDÔNIA",119
2015-07-01,"RONDÔNIA",423
2015-08-01,"RONDÔNIA",3762
2015-09-01,"RONDÔNIA",6129
2015-10-01,"RONDÔNIA",2598
2015-11-01,"RONDÔNIA",1002
2015-12-01,"RONDÔNIA",282
2015-01-01,"RORAIMA",330
2015-02-01,"RORAIMA",418
2015-03-01,"RORAIMA",163
2015-04-01,"RORAIMA",278
2015-05-01,"RORAIMA",12
2015-06-01,"RORAIMA",3
2015-07-01,"RORAIMA",5
2015-08-01,"RORAIMA",11
2015-09-01,"RORAIMA",77
2015-10-01,"RORAIMA",181
2015-11-01,"RORAIMA",280
2015-12-01,"RORAIMA",304
2015-01-01,"SANTA CATARINA",28
2015-02-01,"SANTA CATARINA",23
2015-03-01,"SANTA CATARINA",37
2015-04-01,"SANTA CATARINA",32
2015-05-01,"SANTA CATARINA",70
2015-06-01,"SANTA CATARINA",104
2015-07-01,"SANTA CATARINA",45
2015-08-01,"SANTA CATARINA",379
2015-09-01,"SANTA CATARINA",156
2015-10-01,"SANTA CATARINA",21
2015-11-01,"SANTA CATARINA",9
2015-12-01,"SANTA CATARINA",19
2015-01-01,"SERGIPE",44
2015-02-01,"SERGIPE",40
2015-03-01,"SERGIPE",49
2015-04-01,"SERGIPE",35
2015-05-01,"SERGIPE",11
2015-06-01,"SERGIPE",3
2015-07-01,"SERGIPE",0
2015-08-01,"SERGIPE",0
2015-09-01,"SERGIPE",1
2015-10-01,"SERGIPE",6
2015-11-01,"SERGIPE",47
2015-12-01,"SERGIPE",63
2015-01-01,"SÃO PAULO",120
2015-02-01,"SÃO PAULO",69
2015-03-01,"SÃO PAULO",68
2015-04-01,"SÃO PAULO",76
2015-05-01,"SÃO PAULO",65
2015-06-01,"SÃO PAULO",147
2015-07-01,"SÃO PAULO",149
2015-08-01,"SÃO PAULO",643
