number,date,state
719,2002-08-01,"Sao Paulo"
302,2002-09-01,"Sao Paulo"
733,2002-10-01,"Sao Paulo"
72,2002-11-01,"Sao Paulo"
57,2002-12-01,"Sao Paulo"
59,2003-01-01,"Sao Paulo"
137,2003-02-01,"Sao Paulo"
86,2003-03-01,"Sao Paulo"
106,2003-04-01,"Sao Paulo"
69,2003-05-01,"Sao Paulo"
132,2003-06-01,"Sao Paulo"
171,2003-07-01,"Sao Paulo"
934,2003-08-01,"Sao Paulo"
977,2003-09-01,"Sao Paulo"
422,2003-10-01,"Sao Paulo"
155,2003-11-01,"Sao Paulo"
58,2003-12-01,"Sao Paulo"
37,2004-01-01,"Sao Paulo"
41,2004-02-01,"Sao Paulo"
73,2004-03-01,"Sao Paulo"
36,2004-04-01,"Sao Paulo"
60,2004-05-01,"Sao Paulo"
231,2004-06-01,"Sao Paulo"
342,2004-07-01,"Sao Paulo"
794,2004-08-01,"Sao Paulo"
809,2004-09-01,"Sao Paulo"
195,2004-10-01,"Sao Paulo"
144,2004-11-01,"Sao Paulo"
102,2004-12-01,"Sao Paulo"
26,2005-01-01,"Sao Paulo"
78,2005-02-01,"Sao Paulo"
73,2005-03-01,"Sao Paulo"
62,2005-04-01,"Sao Paulo"
212,2005-05-01,"Sao Paulo"
236,2005-06-01,"Sao Paulo"
284,2005-07-01,"Sao Paulo"
522,2005-08-01,"Sao Paulo"
231,2005-09-01,"Sao Paulo"
221,2005-10-01,"Sao Paulo"
163,2005-11-01,"Sao Paulo"
15,2005-12-01,"Sao Paulo"
76,2006-01-01,"Sao Paulo"
59,2006-02-01,"Sao Paulo"
106,2006-03-01,"Sao Paulo"
63,2006-04-01,"Sao Paulo"
88,2006-05-01,"Sao Paulo"
97,2006-06-01,"Sao Paulo"
245,2006-07-01,"Sao Paulo"
572,2006-08-01,"Sao Paulo"
694,2006-09-01,"Sao Paulo"
153,2006-10-01,"Sao Paulo"
43,2006-11-01,"Sao Paulo"
13,2006-12-01,"Sao Paulo"
14,2007-01-01,"Sao Paulo"
96,2007-02-01,"Sao Paulo"
152,2007-03-01,"Sao Paulo"
44,2007-04-01,"Sao Paulo"
69,2007-05-01,"Sao Paulo"
91,2007-06-01,"Sao Paulo"
94,2007-07-01,"Sao Paulo"
470,2007-08-01,"Sao Paulo"
495,2007-09-01,"Sao Paulo"
281,2007-10-01,"Sao Paulo"
50,2007-11-01,"Sao Paulo"
21,2007-12-01,"Sao Paulo"
34,2008-01-01,"Sao Paulo"
30,2008-02-01,"Sao Paulo"
72,2008-03-01,"Sao Paulo"
84,2008-04-01,"Sao Paulo"
40,2008-05-01,"Sao Paulo"
25,2008-06-01,"Sao Paulo"
126,2008-07-01,"Sao Paulo"
153,2008-08-01,"Sao Paulo"
486,2008-09-01,"Sao Paulo"
87,2008-10-01,"Sao Paulo"
20,2008-11-01,"Sao Paulo"
36,2008-12-01,"Sao Paulo"
12,2009-01-01,"Sao Paulo"
65,2009-02-01,"Sao Paulo"
55,2009-03-01,"Sao Paulo"
67,2009-04-01,"Sao Paulo"
142,2009-05-01,"Sao Paulo"
125,2009-06-01,"Sao Paulo"
110,2009-07-01,"Sao Paulo"
289,2009-08-01,"Sao Paulo"
116,2009-09-01,"Sao Paulo"
64,2009-10-01,"Sao Paulo"
83,2009-11-01,"Sao Paulo"
37,2009-12-01,"Sao Paulo"
45,2010-01-01,"Sao Paulo"
152,2010-02-01,"Sao Paulo"
111,2010-03-01,"Sao Paulo"
91,2010-04-01,"Sao Paulo"
150,2010-05-01,"Sao Paulo"
143,2010-06-01,"Sao Paulo"
600,2010-07-01,"Sao Paulo"
1809,2010-08-01,"Sao Paulo"
1677,2010-09-01,"Sao Paulo"
260,2010-10-01,"Sao Paulo"
104,2010-11-01,"Sao Paulo"
52,2010-12-01,"Sao Paulo"
75,2011-01-01,"Sao Paulo"
73,2011-02-01,"Sao Paulo"
45,2011-03-01,"Sao Paulo"
52,2011-04-01,"Sao Paulo"
136,2011-05-01,"Sao Paulo"
210,2011-06-01,"Sao Paulo"
479,2011-07-01,"Sao Paulo"
1067,2011-08-01,"Sao Paulo"
1108,2011-09-01,"Sao Paulo"
188,2011-10-01,"Sao Paulo"
87,2011-11-01,"Sao Paulo"
53,2011-12-01,"Sao Paulo"
38,2012-01-01,"Sao Paulo"
81,2012-02-01,"Sao Paulo"
99,2012-03-01,"Sao Paulo"
82,2012-04-01,"Sao Paulo"
82,2012-05-01,"Sao Paulo"
30,2012-06-01,"Sao Paulo"
179,2012-07-01,"Sao Paulo"
435,2012-08-01,"Sao Paulo"
813,2012-09-01,"Sao Paulo"
206,2012-10-01,"Sao Paulo"
50,2012-11-01,"Sao Paulo"
64,2012-12-01,"Sao Paulo"
36,2013-01-01,"Sao Paulo"
100,2013-02-01,"Sao Paulo"
57,2013-03-01,"Sao Paulo"
103,2013-04-01,"Sao Paulo"
118,2013-05-01,"Sao Paulo"
47,2013-06-01,"Sao Paulo"
181,2013-07-01,"Sao Paulo"
497,2013-08-01,"Sao Paulo"
560,2013-09-01,"Sao Paulo"
127,2013-10-01,"Sao Paulo"
120,2013-11-01,"Sao Paulo"
109,2013-12-01,"Sao Paulo"
99,2014-01-01,"Sao Paulo"
112,2014-02-01,"Sao Paulo"
75,2014-03-01,"Sao Paulo"
103,2014-04-01,"Sao Paulo"
181,2014-05-01,"Sao Paulo"
331,2014-06-01,"Sao Paulo"
476,2014-07-01,"Sao Paulo"
1458,2014-08-01,"Sao Paulo"
882,2014-09-01,"Sao Paulo"
887,2014-10-01,"Sao Paulo"
56,2014-11-01,"Sao Paulo"
57,2014-12-01,"Sao Paulo"
120,2015-01-01,"Sao Paulo"
69,2015-02-01,"Sao Paulo"
68,2015-03-01,"Sao Paulo"
76,2015-04-01,"Sao Paulo"
65,2015-05-01,"Sao Paulo"
147,2015-06-01,"Sao Paulo"
149,2015-07-01,"Sao Paulo"
643,2015-08-01,"Sao Paulo"
368,2015-09-01,"Sao Paulo"
213,2015-10-01,"Sao Paulo"
21,2015-11-01,"Sao Paulo"
45,2015-12-01,"Sao Paulo"
85,2016-01-01,"Sao Paulo"
188,2016-02-01,"Sao Paulo"
82,2016-03-01,"Sao Paulo"
307,2016-04-01,"Sao Paulo"
139,2016-05-01,"Sao Paulo"
197,2016-06-01,"Sao Paulo"
687,2016-07-01,"Sao Paulo"
797,2016-08-01,"Sao Paulo"
490,2016-09-01,"Sao Paulo"
177,2016-10-01,"Sao Paulo"
39,2016-11-01,"Sao Paulo"
47,2016-12-01,"Sao Paulo"
28,2017-01-01,"Sao Paulo"
107,2017-02-01,"Sao Paulo"
103,2017-03-01,"Sao Paulo"
41,2017-04-01,"Sao Paulo"
43,2017-05-01,"Sao Paulo"
217,2017-06-01,"Sao Paulo"
802,2017-07-01,"Sao Paulo"
981,2017-08-01,"Sao Paulo"
2868,2017-09-01,"Sao Paulo"
179,2017-10-01,"Sao Paulo"
37,2017-11-01,"Sao Paulo"
0,1998-01-01,"Sergipe"
0,1998-02-01,"Sergipe"
0,1998-03-01,"Sergipe"
0,1998-04-01,"Sergipe"
0,1998-05-01,"Sergipe"
0,1998-06-01,"Sergipe"
0,1998-07-01,"Sergipe"
0,1998-08-01,"Sergipe"
0,1998-09-01,"Sergipe"
0,1998-10-01,"Sergipe"
12,1998-11-01,"Sergipe"
8,1998-12-01,"Sergipe"
36,1999-01-01,"Sergipe"
25,1999-02-01,"Sergipe"
18,1999-03-01,"Sergipe"
6,1999-04-01,"Sergipe"
0,1999-05-01,"Sergipe"
0,1999-06-01,"Sergipe"
0,1999-07-01,"Sergipe"
0,1999-08-01,"Sergipe"
0,1999-09-01,"Sergipe"
0,1999-10-01,"Sergipe"
3,1999-11-01,"Sergipe"
5,1999-12-01,"Sergipe"
1,2000-01-01,"Sergipe"
6,2000-02-01,"Sergipe"
6,2000-03-01,"Sergipe"
1,2000-04-01,"Sergipe"
0,2000-05-01,"Sergipe"
0,2000-06-01,"Sergipe"
0,2000-07-01,"Sergipe"
0,2000-08-01,"Sergipe"
0,2000-09-01,"Sergipe"
3,2000-10-01,"Sergipe"
0,2000-11-01,"Sergipe"
0,2000-12-01,"Sergipe"
2,2001-01-01,"Sergipe"
2,2001-02-01,"Sergipe"
1,2001-03-01,"Sergipe"
0,2001-04-01,"Sergipe"
3,2001-05-01,"Sergipe"
0,2001-06-01,"Sergipe"
0,2001-07-01,"Sergipe"
0,2001-08-01,"Sergipe"
1,2001-09-01,"Sergipe"
5,2001-10-01,"Sergipe"
5,2001-11-01,"Sergipe"
5,2001-12-01,"Sergipe"
1,2002-01-01,"Sergipe"
6,2002-02-01,"Sergipe"
7,2002-03-01,"Sergipe"
12,2002-04-01,"Sergipe"
0,2002-05-01,"Sergipe"
0,2002-06-01,"Sergipe"
0,2002-07-01,"Sergipe"
2,2002-08-01,"Sergipe"
0,2002-09-01,"Sergipe"
20,2002-10-01,"Sergipe"
57,2002-11-01,"Sergipe"
103,2002-12-01,"Sergipe"
198,2003-01-01,"Sergipe"
50,2003-02-01,"Sergipe"
62,2003-03-01,"Sergipe"
48,2003-04-01,"Sergipe"
2,2003-05-01,"Sergipe"
0,2003-06-01,"Sergipe"
0,2003-07-01,"Sergipe"
0,2003-08-01,"Sergipe"
3,2003-09-01,"Sergipe"
2,2003-10-01,"Sergipe"
2,2003-11-01,"Sergipe"
36,2003-12-01,"Sergipe"
16,2004-01-01,"Sergipe"
10,2004-02-01,"Sergipe"
36,2004-03-01,"Sergipe"
13,2004-04-01,"Sergipe"
5,2004-05-01,"Sergipe"
0,2004-06-01,"Sergipe"
0,2004-07-01,"Sergipe"
0,2004-08-01,"Sergipe"
0,2004-09-01,"Sergipe"
3,2004-10-01,"Sergipe"
41,2004-11-01,"Sergipe"
66,2004-12-01,"Sergipe"
80,2005-01-01,"Sergipe"
19,2005-02-01,"Sergipe"
28,2005-03-01,"Sergipe"
8,2005-04-01,"Sergipe"
0,2005-05-01,"Sergipe"
0,2005-06-01,"Sergipe"
0,2005-07-01,"Sergipe"
0,2005-08-01,"Sergipe"
2,2005-09-01,"Sergipe"
11,2005-10-01,"Sergipe"
23,2005-11-01,"Sergipe"
29,2005-12-01,"Sergipe"
36,2006-01-01,"Sergipe"
36,2006-02-01,"Sergipe"
41,2006-03-01,"Sergipe"
9,2006-04-01,"Sergipe"
0,2006-05-01,"Sergipe"
0,2006-06-01,"Sergipe"
0,2006-07-01,"Sergipe"
0,2006-08-01,"Sergipe"
0,2006-09-01,"Sergipe"
3,2006-10-01,"Sergipe"
5,2006-11-01,"Sergipe"
17,2006-12-01,"Sergipe"
56,2007-01-01,"Sergipe"
22,2007-02-01,"Sergipe"
2,2007-03-01,"Sergipe"
1,2007-04-01,"Sergipe"
0,2007-05-01,"Sergipe"
0,2007-06-01,"Sergipe"
0,2007-07-01,"Sergipe"
0,2007-08-01,"Sergipe"
0,2007-09-01,"Sergipe"
3,2007-10-01,"Sergipe"
7,2007-11-01,"Sergipe"
33,2007-12-01,"Sergipe"
100,2008-01-01,"Sergipe"
67,2008-02-01,"Sergipe"
43,2008-03-01,"Sergipe"
2,2008-04-01,"Sergipe"
0,2008-05-01,"Sergipe"
0,2008-06-01,"Sergipe"
0,2008-07-01,"Sergipe"
0,2008-08-01,"Sergipe"
0,2008-09-01,"Sergipe"
0,2008-10-01,"Sergipe"
17,2008-11-01,"Sergipe"
14,2008-12-01,"Sergipe"
60,2009-01-01,"Sergipe"
64,2009-02-01,"Sergipe"
29,2009-03-01,"Sergipe"
19,2009-04-01,"Sergipe"
0,2009-05-01,"Sergipe"
2,2009-06-01,"Sergipe"
0,2009-07-01,"Sergipe"
0,2009-08-01,"Sergipe"
1,2009-09-01,"Sergipe"
1,2009-10-01,"Sergipe"
9,2009-11-01,"Sergipe"
21,2009-12-01,"Sergipe"
29,2010-01-01,"Sergipe"
33,2010-02-01,"Sergipe"
44,2010-03-01,"Sergipe"
1,2010-04-01,"Sergipe"
0,2010-05-01,"Sergipe"
0,2010-06-01,"Sergipe"
0,2010-07-01,"Sergipe"
0,2010-08-01,"Sergipe"
0,2010-09-01,"Sergipe"
1,2010-10-01,"Sergipe"
16,2010-11-01,"Sergipe"
19,2010-12-01,"Sergipe"
36,2011-01-01,"Sergipe"
31,2011-02-01,"Sergipe"
47,2011-03-01,"Sergipe"
12,2011-04-01,"Sergipe"
0,2011-05-01,"Sergipe"
1,2011-06-01,"Sergipe"
0,2011-07-01,"Sergipe"
1,2011-08-01,"Sergipe"
0,2011-09-01,"Sergipe"
5,2011-10-01,"Sergipe"
4,2011-11-01,"Sergipe"
36,2011-12-01,"Sergipe"
39,2012-01-01,"Sergipe"
34,2012-02-01,"Sergipe"
71,2012-03-01,"Sergipe"
40,2012-04-01,"Sergipe"
17,2012-05-01,"Sergipe"
3,2012-06-01,"Sergipe"
1,2012-07-01,"Sergipe"
0,2012-08-01,"Sergipe"
1,2012-09-01,"Sergipe"
1,2012-10-01,"Sergipe"
6,2012-11-01,"Sergipe"
18,2012-12-01,"Sergipe"
34,2013-01-01,"Sergipe"
47,2013-02-01,"Sergipe"
67,2013-03-01,"Sergipe"
15,2013-04-01,"Sergipe"
1,2013-05-01,"Sergipe"
1,2013-06-01,"Sergipe"
0,2013-07-01,"Sergipe"
0,2013-08-01,"Sergipe"
1,2013-09-01,"Sergipe"
3,2013-10-01,"Sergipe"
7,2013-11-01,"Sergipe"
9,2013-12-01,"Sergipe"
20,2014-01-01,"Sergipe"
18,2014-02-01,"Sergipe"
33,2014-03-01,"Sergipe"
7,2014-04-01,"Sergipe"
1,2014-05-01,"Sergipe"
0,2014-06-01,"Sergipe"
0,2014-07-01,"Sergipe"
0,2014-08-01,"Sergipe"
4,2014-09-01,"Sergipe"
3,2014-10-01,"Sergipe"
9,2014-11-01,"Sergipe"
9,2014-12-01,"Sergipe"
44,2015-01-01,"Sergipe"
40,2015-02-01,"Sergipe"
49,2015-03-01,"Sergipe"
35,2015-04-01,"Sergipe"
11,2015-05-01,"Sergipe"
3,2015-06-01,"Sergipe"
0,2015-07-01,"Sergipe"
0,2015-08-01,"Sergipe"
1,2015-09-01,"Sergipe"
6,2015-10-01,"Sergipe"
47,2015-11-01,"Sergipe"
63,2015-12-01,"Sergipe"
9,2016-01-01,"Sergipe"
22,2016-02-01,"Sergipe"
26,2016-03-01,"Sergipe"
14,2016-04-01,"Sergipe"
9,2016-05-01,"Sergipe"
1,2016-06-01,"Sergipe"
0,2016-07-01,"Sergipe"
6,2016-08-01,"Sergipe"
2,2016-09-01,"Sergipe"
10,2016-10-01,"Sergipe"
17,2016-11-01,"Sergipe"
36,2016-12-01,"Sergipe"
31,2017-01-01,"Sergipe"
18,2017-02-01,"Sergipe"
16,2017-03-01,"Sergipe"
8,2017-04-01,"Sergipe"
1,2017-05-01,"Sergipe"
0,2017-06-01,"Sergipe"
0,2017-07-01,"Sergipe"
0,2017-08-01,"Sergipe"
0,2017-09-01,"Sergipe"
0,2017-10-01,"Sergipe"
1,2017-11-01,"Sergipe"
0,1998-01-01,"Tocantins"
0,1998-02-01,"Tocantins"
0,1998-03-01,"Tocantins"
0,1998-04-01,"Tocantins"
0,1998-05-01,"Tocantins"
252,1998-06-01,"Tocantins"
640,1998-07-01,"Tocantins"
3747,1998-08-01,"Tocantins"
5149,1998-09-01,"Tocantins"
1738,1998-10-01,"Tocantins"
1,1998-11-01,"Tocantins"
9,1998-12-01,"Tocantins"
36,1999-01-01,"Tocantins"
1,1999-02-01,"Tocantins"
1,1999-03-01,"Tocantins"
9,1999-04-01,"Tocantins"
24,1999-05-01,"Tocantins"
113,1999-06-01,"Tocantins"
373,1999-07-01,"Tocantins"
1284,1999-08-01,"Tocantins"
3415,1999-09-01,"Tocantins"
1378,1999-10-01,"Tocantins"
29,1999-11-01,"Tocantins"
16,1999-12-01,"Tocantins"
15,2000-01-01,"Tocantins"
6,2000-02-01,"Tocantins"
4,2000-03-01,"Tocantins"
0,2000-04-01,"Tocantins"
69,2000-05-01,"Tocantins"
278,2000-06-01,"Tocantins"
500,2000-07-01,"Tocantins"
1949,2000-08-01,"Tocantins"
2552,2000-09-01,"Tocantins"
1053,2000-10-01,"Tocantins"
96,2000-11-01,"Tocantins"
20,2000-12-01,"Tocantins"
19,2001-01-01,"Tocantins"
6,2001-02-01,"Tocantins"
0,2001-03-01,"Tocantins"
19,2001-04-01,"Tocantins"
48,2001-05-01,"Tocantins"
305,2001-06-01,"Tocantins"
830,2001-07-01,"Tocantins"
2242,2001-08-01,"Tocantins"
4839,2001-09-01,"Tocantins"
684,2001-10-01,"Tocantins"
100,2001-11-01,"Tocantins"
21,2001-12-01,"Tocantins"
35,2002-01-01,"Tocantins"
48,2002-02-01,"Tocantins"
33,2002-03-01,"Tocantins"
37,2002-04-01,"Tocantins"
138,2002-05-01,"Tocantins"
396,2002-06-01,"Tocantins"
976,2002-07-01,"Tocantins"
3027,2002-08-01,"Tocantins"
5314,2002-09-01,"Tocantins"
1537,2002-10-01,"Tocantins"
207,2002-11-01,"Tocantins"
39,2002-12-01,"Tocantins"
35,2003-01-01,"Tocantins"
15,2003-02-01,"Tocantins"
19,2003-03-01,"Tocantins"
64,2003-04-01,"Tocantins"
96,2003-05-01,"Tocantins"
329,2003-06-01,"Tocantins"
762,2003-07-01,"Tocantins"
1339,2003-08-01,"Tocantins"
4637,2003-09-01,"Tocantins"
1339,2003-10-01,"Tocantins"
146,2003-11-01,"Tocantins"
109,2003-12-01,"Tocantins"
40,2004-01-01,"Tocantins"
7,2004-02-01,"Tocantins"
23,2004-03-01,"Tocantins"
52,2004-04-01,"Tocantins"
350,2004-05-01,"Tocantins"
1079,2004-06-01,"Tocantins"
1389,2004-07-01,"Tocantins"
1776,2004-08-01,"Tocantins"
5308,2004-09-01,"Tocantins"
1658,2004-10-01,"Tocantins"
424,2004-11-01,"Tocantins"
96,2004-12-01,"Tocantins"
66,2005-01-01,"Tocantins"
27,2005-02-01,"Tocantins"
13,2005-03-01,"Tocantins"
52,2005-04-01,"Tocantins"
236,2005-05-01,"Tocantins"
669,2005-06-01,"Tocantins"
1082,2005-07-01,"Tocantins"
1840,2005-08-01,"Tocantins"
5319,2005-09-01,"Tocantins"
2913,2005-10-01,"Tocantins"
271,2005-11-01,"Tocantins"
53,2005-12-01,"Tocantins"
91,2006-01-01,"Tocantins"
14,2006-02-01,"Tocantins"
11,2006-03-01,"Tocantins"
4,2006-04-01,"Tocantins"
35,2006-05-01,"Tocantins"
289,2006-06-01,"Tocantins"
430,2006-07-01,"Tocantins"
1277,2006-08-01,"Tocantins"
2979,2006-09-01,"Tocantins"
1176,2006-10-01,"Tocantins"
108,2006-11-01,"Tocantins"
15,2006-12-01,"Tocantins"
34,2007-01-01,"Tocantins"
8,2007-02-01,"Tocantins"
99,2007-03-01,"Tocantins"
22,2007-04-01,"Tocantins"
250,2007-05-01,"Tocantins"
591,2007-06-01,"Tocantins"
982,2007-07-01,"Tocantins"
4747,2007-08-01,"Tocantins"
6829,2007-09-01,"Tocantins"
2252,2007-10-01,"Tocantins"
147,2007-11-01,"Tocantins"
13,2007-12-01,"Tocantins"
28,2008-01-01,"Tocantins"
6,2008-02-01,"Tocantins"
4,2008-03-01,"Tocantins"
46,2008-04-01,"Tocantins"
81,2008-05-01,"Tocantins"
282,2008-06-01,"Tocantins"
441,2008-07-01,"Tocantins"
845,2008-08-01,"Tocantins"
2390,2008-09-01,"Tocantins"
2832,2008-10-01,"Tocantins"
104,2008-11-01,"Tocantins"
7,2008-12-01,"Tocantins"
43,2009-01-01,"Tocantins"
21,2009-02-01,"Tocantins"
23,2009-03-01,"Tocantins"
5,2009-04-01,"Tocantins"
91,2009-05-01,"Tocantins"
421,2009-06-01,"Tocantins"
989,2009-07-01,"Tocantins"
1124,2009-08-01,"Tocantins"
2017,2009-09-01,"Tocantins"
718,2009-10-01,"Tocantins"
251,2009-11-01,"Tocantins"
46,2009-12-01,"Tocantins"
79,2010-01-01,"Tocantins"
32,2010-02-01,"Tocantins"
120,2010-03-01,"Tocantins"
419,2010-04-01,"Tocantins"
580,2010-05-01,"Tocantins"
767,2010-06-01,"Tocantins"
2408,2010-07-01,"Tocantins"
7865,2010-08-01,"Tocantins"
10172,2010-09-01,"Tocantins"
2272,2010-10-01,"Tocantins"
283,2010-11-01,"Tocantins"
72,2010-12-01,"Tocantins"
14,2011-01-01,"Tocantins"
13,2011-02-01,"Tocantins"
16,2011-03-01,"Tocantins"
106,2011-04-01,"Tocantins"
354,2011-05-01,"Tocantins"
717,2011-06-01,"Tocantins"
1001,2011-07-01,"Tocantins"
1668,2011-08-01,"Tocantins"
4658,2011-09-01,"Tocantins"
1591,2011-10-01,"Tocantins"
144,2011-11-01,"Tocantins"
105,2011-12-01,"Tocantins"
12,2012-01-01,"Tocantins"
45,2012-02-01,"Tocantins"
80,2012-03-01,"Tocantins"
226,2012-04-01,"Tocantins"
467,2012-05-01,"Tocantins"
922,2012-06-01,"Tocantins"
1693,2012-07-01,"Tocantins"
4280,2012-08-01,"Tocantins"
7460,2012-09-01,"Tocantins"
3680,2012-10-01,"Tocantins"
179,2012-11-01,"Tocantins"
128,2012-12-01,"Tocantins"
50,2013-01-01,"Tocantins"
37,2013-02-01,"Tocantins"
60,2013-03-01,"Tocantins"
130,2013-04-01,"Tocantins"
373,2013-05-01,"Tocantins"
873,2013-06-01,"Tocantins"
1393,2013-07-01,"Tocantins"
1810,2013-08-01,"Tocantins"
2445,2013-09-01,"Tocantins"
2155,2013-10-01,"Tocantins"
345,2013-11-01,"Tocantins"
85,2013-12-01,"Tocantins"
89,2014-01-01,"Tocantins"
73,2014-02-01,"Tocantins"
58,2014-03-01,"Tocantins"
187,2014-04-01,"Tocantins"
618,2014-05-01,"Tocantins"
1372,2014-06-01,"Tocantins"
1404,2014-07-01,"Tocantins"
2917,2014-08-01,"Tocantins"
3520,2014-09-01,"Tocantins"
4,2014-10-01,"Tocantins"
451,2014-11-01,"Tocantins"
223,2014-12-01,"Tocantins"
186,2015-01-01,"Tocantins"
65,2015-02-01,"Tocantins"
85,2015-03-01,"Tocantins"
88,2015-04-01,"Tocantins"
512,2015-05-01,"Tocantins"
1150,2015-06-01,"Tocantins"
1217,2015-07-01,"Tocantins"
2540,2015-08-01,"Tocantins"
5510,2015-09-01,"Tocantins"
4844,2015-10-01,"Tocantins"
833,2015-11-01,"Tocantins"
373,2015-12-01,"Tocantins"
42,2016-01-01,"Tocantins"
383,2016-02-01,"Tocantins"
165,2016-03-01,"Tocantins"
369,2016-04-01,"Tocantins"
778,2016-05-01,"Tocantins"
1148,2016-06-01,"Tocantins"
2737,2016-07-01,"Tocantins"
3213,2016-08-01,"Tocantins"
3245,2016-09-01,"Tocantins"
2032,2016-10-01,"Tocantins"
623,2016-11-01,"Tocantins"
119,2016-12-01,"Tocantins"
61,2017-01-01,"Tocantins"
25,2017-02-01,"Tocantins"
98,2017-03-01,"Tocantins"
164,2017-04-01,"Tocantins"
576,2017-05-01,"Tocantins"
1320,2017-06-01,"Tocantins"
2397,2017-07-01,"Tocantins"
3536,2017-08-01,"Tocantins"
10737,2017-09-01,"Tocantins"
2969,2017-10-01,"Tocantins"
434,2017-11-01,"Tocantins"
